ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS076_P1_b_CR.tif;216;90;2020_PS076_P1_c_EH.TIF;79;346
2020_PS076_P1_b_CR.tif;168;102;2020_PS076_P1_c_EH.TIF;190;174
2020_PS076_P1_b_CR.tif;168;102;2020_PS076_P1_c_EH.TIF;190;174
2020_PS076_P1_b_CR.tif;268;208;2020_PS076_P1_c_EH.TIF;234;49
2020_PS076_P1_b_CR.tif;200;214;2020_PS076_P1_c_EH.TIF;274;127
2020_PS076_P1_b_CR.tif;148;97;2020_PS076_P1_c_EH.TIF;277;114
2020_PS076_P1_b_CR.tif;203;446;2020_PS076_P1_c_EH.TIF;85;422
2020_PS076_P1_b_CR.tif;34;248;2020_PS076_P1_c_EH.TIF;188;33
2020_PS076_P1_b_CR.tif;350;239;2020_PS076_P1_c_EH.TIF;338;309
2020_PS076_P1_b_CR.tif;328;168;2020_PS076_P1_c_EH.TIF;256;150
2020_PS076_P1_b_CR.tif;185;107;2020_PS076_P1_c_EH.TIF;263;333
2020_PS076_P1_b_CR.tif;34;241;2020_PS076_P1_c_EH.TIF;36;327
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS076_P2_a_CR.tif;318;237;2020_PS076_P2_b_EH.TIF;156;60
2020_PS076_P2_a_CR.tif;276;191;2020_PS076_P2_b_EH.TIF;229;212
2020_PS076_P2_a_CR.tif;140;53;2020_PS076_P2_b_EH.TIF;248;77
2020_PS076_P2_a_CR.tif;287;226;2020_PS076_P2_b_EH.TIF;139;206
2020_PS076_P2_a_CR.tif;210;176;2020_PS076_P2_b_EH.TIF;128;218
2020_PS076_P2_a_CR.tif;236;208;2020_PS076_P2_b_EH.TIF;99;177
2020_PS076_P2_a_CR.tif;179;106;2020_PS076_P2_b_EH.TIF;241;181
2020_PS076_P2_a_CR.tif;307;156;2020_PS076_P2_b_EH.TIF;171;38
2020_PS076_P2_a_CR.tif;272;241;2020_PS076_P2_b_EH.TIF;114;217
2020_PS076_P2_a_CR.tif;58;154;2020_PS076_P2_b_EH.TIF;160;43
2020_PS076_P2_a_CR.tif;265;235;2020_PS076_P2_b_EH.TIF;111;210
2020_PS076_P2_a_CR.tif;340;342;2020_PS076_P2_b_EH.TIF;34;260
2020_PS076_P2_a_CR.tif;334;372;2020_PS076_P2_b_EH.TIF;88;453
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS042_P2_a_in_PS076_CR.tif;236;49;2020_PS042_P2_b_in_PS076_EH.TIF;194;59
2020_PS042_P2_a_in_PS076_CR.tif;85;180;2020_PS042_P2_b_in_PS076_EH.TIF;273;434
