ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS062_P3_b_CR.tif;204;491;2020_PS062_P3_c_EH.TIF;34;285
2020_PS062_P3_b_CR.tif;318;208;2020_PS062_P3_c_EH.TIF;85;212
2020_PS062_P3_b_CR.tif;49;247;2020_PS062_P3_c_EH.TIF;335;319
2020_PS062_P3_b_CR.tif;203;238;2020_PS062_P3_c_EH.TIF;323;322
2020_PS062_P3_b_CR.tif;146;480;2020_PS062_P3_c_EH.TIF;146;472
2020_PS062_P3_b_CR.tif;311;260;2020_PS062_P3_c_EH.TIF;76;266
2020_PS062_P3_b_CR.tif;310;196;2020_PS062_P3_c_EH.TIF;134;90
2020_PS062_P3_b_CR.tif;184;220;2020_PS062_P3_c_EH.TIF;135;304
2020_PS062_P3_b_CR.tif;314;105;2020_PS062_P3_c_EH.TIF;79;332
2020_PS062_P3_b_CR.tif;277;234;2020_PS062_P3_c_EH.TIF;238;272
2020_PS062_P3_b_CR.tif;297;234;2020_PS062_P3_c_EH.TIF;238;272
2020_PS062_P3_b_CR.tif;308;201;2020_PS062_P3_c_EH.TIF;75;207
2020_PS062_P3_b_CR.tif;212;206;2020_PS062_P3_c_EH.TIF;152;81
2020_PS062_P3_b_CR.tif;193;194;2020_PS062_P3_c_EH.TIF;269;414
2020_PS062_P3_b_CR.tif;306;424;2020_PS062_P3_c_EH.TIF;74;123
2020_PS062_P3_b_CR.tif;235;446;2020_PS062_P3_c_EH.TIF;197;287
2020_PS062_P3_b_CR.tif;235;446;2020_PS062_P3_c_EH.TIF;197;287
2020_PS062_P3_b_CR.tif;331;228;2020_PS062_P3_c_EH.TIF;101;230
2020_PS062_P3_b_CR.tif;309;139;2020_PS062_P3_c_EH.TIF;149;71
2020_PS062_P3_b_CR.tif;150;110;2020_PS062_P3_c_EH.TIF;298;281
2020_PS062_P3_b_CR.tif;183;195;2020_PS062_P3_c_EH.TIF;124;189
2020_PS062_P3_b_CR.tif;303;368;2020_PS062_P3_c_EH.TIF;105;370
2020_PS062_P3_b_CR.tif;351;284;2020_PS062_P3_c_EH.TIF;338;331
2020_PS062_P3_b_CR.tif;310;183;2020_PS062_P3_c_EH.TIF;82;189
2020_PS062_P3_b_CR.tif;321;170;2020_PS062_P3_c_EH.TIF;334;346
2020_PS062_P3_b_CR.tif;215;138;2020_PS062_P3_c_EH.TIF;142;381
2020_PS062_P3_b_CR.tif;160;180;2020_PS062_P3_c_EH.TIF;257;405
2020_PS062_P3_b_CR.tif;318;157;2020_PS062_P3_c_EH.TIF;101;161
2020_PS062_P3_b_CR.tif;109;170;2020_PS062_P3_c_EH.TIF;153;104
2020_PS062_P3_b_CR.tif;224;218;2020_PS062_P3_c_EH.TIF;130;119
2020_PS062_P3_b_CR.tif;58;283;2020_PS062_P3_c_EH.TIF;213;64
2020_PS062_P3_b_CR.tif;267;444;2020_PS062_P3_c_EH.TIF;345;238
2020_PS062_P3_b_CR.tif;161;259;2020_PS062_P3_c_EH.TIF;55;198
2020_PS062_P3_b_CR.tif;220;450;2020_PS062_P3_c_EH.TIF;205;250
2020_PS062_P3_b_CR.tif;316;269;2020_PS062_P3_c_EH.TIF;107;177
2020_PS062_P3_b_CR.tif;335;171;2020_PS062_P3_c_EH.TIF;239;133
2020_PS062_P3_b_CR.tif;147;54;2020_PS062_P3_c_EH.TIF;239;48
2020_PS062_P3_b_CR.tif;322;269;2020_PS062_P3_c_EH.TIF;89;272
2020_PS062_P3_b_CR.tif;200;192;2020_PS062_P3_c_EH.TIF;127;342
2020_PS062_P3_b_CR.tif;131;193;2020_PS062_P3_c_EH.TIF;109;193
2020_PS062_P3_b_CR.tif;157;110;2020_PS062_P3_c_EH.TIF;109;193
2020_PS062_P3_b_CR.tif;175;105;2020_PS062_P3_c_EH.TIF;293;172
2020_PS062_P3_b_CR.tif;285;367;2020_PS062_P3_c_EH.TIF;315;164
2020_PS062_P3_b_CR.tif;219;189;2020_PS062_P3_c_EH.TIF;68;193
2020_PS062_P3_b_CR.tif;275;192;2020_PS062_P3_c_EH.TIF;54;203
2020_PS062_P3_b_CR.tif;306;194;2020_PS062_P3_c_EH.TIF;54;203
2020_PS062_P3_b_CR.tif;306;292;2020_PS062_P3_c_EH.TIF;83;204
2020_PS062_P3_b_CR.tif;124;175;2020_PS062_P3_c_EH.TIF;341;259
2020_PS062_P3_b_CR.tif;283;147;2020_PS062_P3_c_EH.TIF;73;155
2020_PS062_P3_b_CR.tif;294;193;2020_PS062_P3_c_EH.TIF;65;201
2020_PS062_P3_b_CR.tif;346;314;2020_PS062_P3_c_EH.TIF;346;221
2020_PS062_P3_b_CR.tif;290;188;2020_PS062_P3_c_EH.TIF;65;197
2020_PS062_P3_b_CR.tif;341;225;2020_PS062_P3_c_EH.TIF;344;259
2020_PS062_P3_b_CR.tif;75;435;2020_PS062_P3_c_EH.TIF;204;32
ref_id; pt1x; pt1y; query_id; pt2x; pt2y
2020_PS066_P1_c_CR.tif;264;96;2020_PS066_P1_d_EH.TIF;327;276
2020_PS066_P1_c_CR.tif;328;265;2020_PS066_P1_d_EH.TIF;329;219
2020_PS066_P1_c_CR.tif;47;362;2020_PS066_P1_d_EH.TIF;330;288
